https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,tradecount
1600704000000,2020-09-21 16:00:00,XMR/USDT,87.44000000,87.77000000,85.58000000,86.17000000,8225.46321000,711376.08856170,3141
1600700400000,2020-09-21 15:00:00,XMR/USDT,86.82000000,88.27000000,86.16000000,87.46000000,9347.88944000,817721.42961090,2710
1600696800000,2020-09-21 14:00:00,XMR/USDT,89.02000000,89.12000000,85.90000000,86.86000000,10085.96963000,883314.52719130,2850
1600693200000,2020-09-21 13:00:00,XMR/USDT,89.12000000,89.79000000,88.98000000,89.08000000,2978.21380000,266262.67261780,768
1600689600000,2020-09-21 12:00:00,XMR/USDT,89.39000000,90.00000000,87.91000000,89.13000000,13841.83039000,1231404.05499000,4180
1600686000000,2020-09-21 11:00:00,XMR/USDT,90.51000000,90.65000000,88.57000000,89.38000000,6866.72660000,613569.98734470,1821
1600682400000,2020-09-21 10:00:00,XMR/USDT,90.44000000,90.78000000,89.57000000,90.51000000,6025.65715000,544193.63426210,1731
1600678800000,2020-09-21 09:00:00,XMR/USDT,92.93000000,92.98000000,90.24000000,90.45000000,8377.59313000,767071.81870150,3103
1600675200000,2020-09-21 08:00:00,XMR/USDT,93.69000000,93.84000000,92.59000000,92.93000000,2357.05488000,219158.07541880,734
1600671600000,2020-09-21 07:00:00,XMR/USDT,93.88000000,94.51000000,93.59000000,93.75000000,4305.08919000,404786.82354280,1218
1600668000000,2020-09-21 06:00:00,XMR/USDT,94.08000000,94.41000000,93.80000000,93.86000000,2647.40252000,249028.65135570,772
1600664400000,2020-09-21 05:00:00,XMR/USDT,93.53000000,94.09000000,93.29000000,94.08000000,2621.22987000,245452.75398570,625
1600660800000,2020-09-21 04:00:00,XMR/USDT,93.34000000,93.64000000,93.26000000,93.50000000,1012.97304000,94672.52260420,352
1600657200000,2020-09-21 03:00:00,XMR/USDT,93.18000000,93.45000000,92.96000000,93.35000000,744.30721000,69380.55745950,277
1600653600000,2020-09-21 02:00:00,XMR/USDT,92.99000000,93.37000000,92.99000000,93.21000000,597.13540000,55657.71070950,211
1600650000000,2020-09-21 01:00:00,XMR/USDT,92.89000000,93.34000000,92.89000000,92.99000000,1609.12609000,149833.12276050,501
1600646400000,2020-09-21 00:00:00,XMR/USDT,92.65000000,93.00000000,92.15000000,92.88000000,1583.43066000,146520.59649660,576
1600642800000,2020-09-20 23:00:00,XMR/USDT,91.83000000,92.81000000,91.83000000,92.63000000,1492.75969000,137948.31365220,525
1600639200000,2020-09-20 22:00:00,XMR/USDT,91.81000000,92.01000000,91.30000000,91.75000000,1607.52451000,147291.52309150,422
1600635600000,2020-09-20 21:00:00,XMR/USDT,91.63000000,92.18000000,91.18000000,91.76000000,1494.06590000,137217.64418900,515
1600632000000,2020-09-20 20:00:00,XMR/USDT,91.74000000,91.90000000,91.60000000,91.65000000,1494.79341000,137158.28603050,346
1600628400000,2020-09-20 19:00:00,XMR/USDT,92.19000000,92.29000000,91.68000000,91.72000000,1293.05147000,118973.92169950,354
1600624800000,2020-09-20 18:00:00,XMR/USDT,91.90000000,92.26000000,91.80000000,92.18000000,846.29122000,77874.33223360,296
1600621200000,2020-09-20 17:00:00,XMR/USDT,91.67000000,92.17000000,91.58000000,91.85000000,2104.38590000,193342.57837290,575
1600617600000,2020-09-20 16:00:00,XMR/USDT,91.76000000,91.80000000,90.47000000,91.69000000,5609.75174000,511701.56934340,1791
1600614000000,2020-09-20 15:00:00,XMR/USDT,92.14000000,92.61000000,91.63000000,91.78000000,2627.65698000,241956.97115330,629
1600610400000,2020-09-20 14:00:00,XMR/USDT,92.86000000,92.94000000,92.15000000,92.18000000,1672.17074000,154656.60884000,456
1600606800000,2020-09-20 13:00:00,XMR/USDT,92.63000000,92.98000000,91.99000000,92.85000000,3098.57971000,286876.52268240,836
1600603200000,2020-09-20 12:00:00,XMR/USDT,94.41000000,94.41000000,92.64000000,92.64000000,3761.49684000,350704.12767020,1014
1600599600000,2020-09-20 11:00:00,XMR/USDT,94.61000000,94.86000000,94.41000000,94.42000000,1211.04533000,114557.76200000,369
1600596000000,2020-09-20 10:00:00,XMR/USDT,94.11000000,94.63000000,94.00000000,94.62000000,1270.08365000,119763.01643830,380
1600592400000,2020-09-20 09:00:00,XMR/USDT,93.84000000,94.30000000,93.45000000,94.03000000,1842.14051000,172918.33542120,405
1600588800000,2020-09-20 08:00:00,XMR/USDT,94.03000000,94.22000000,93.82000000,93.88000000,1541.13084000,144904.66308570,339
1600585200000,2020-09-20 07:00:00,XMR/USDT,93.52000000,94.25000000,93.32000000,94.01000000,2923.92739000,274528.33690520,823
1600581600000,2020-09-20 06:00:00,XMR/USDT,93.53000000,93.58000000,93.23000000,93.52000000,2236.56040000,208956.65062700,473
1600578000000,2020-09-20 05:00:00,XMR/USDT,93.26000000,93.57000000,93.20000000,93.57000000,634.46678000,59262.77851400,217
1600574400000,2020-09-20 04:00:00,XMR/USDT,93.42000000,93.46000000,93.08000000,93.31000000,1158.32699000,108036.67937980,234
1600570800000,2020-09-20 03:00:00,XMR/USDT,93.06000000,93.50000000,92.91000000,93.45000000,1249.84337000,116598.56599740,278
1600567200000,2020-09-20 02:00:00,XMR/USDT,93.27000000,93.75000000,93.03000000,93.06000000,1669.65447000,155906.18147280,411
1600563600000,2020-09-20 01:00:00,XMR/USDT,94.34000000,94.34000000,93.18000000,93.32000000,2693.42194000,251978.93955980,878
1600560000000,2020-09-20 00:00:00,XMR/USDT,94.55000000,94.56000000,94.21000000,94.36000000,1146.64421000,108221.80307590,409
1600556400000,2020-09-19 23:00:00,XMR/USDT,94.47000000,94.61000000,94.24000000,94.61000000,799.27144000,75467.17717840,276
1600552800000,2020-09-19 22:00:00,XMR/USDT,94.47000000,94.76000000,93.10000000,94.53000000,3249.61759000,305841.80696880,825
1600549200000,2020-09-19 21:00:00,XMR/USDT,94.51000000,94.76000000,94.18000000,94.42000000,859.46094000,81214.94882110,346
1600545600000,2020-09-19 20:00:00,XMR/USDT,94.08000000,94.58000000,94.01000000,94.51000000,923.68252000,87104.48383020,295
1600542000000,2020-09-19 19:00:00,XMR/USDT,94.42000000,94.43000000,93.56000000,94.08000000,2940.98903000,276099.91727010,675
1600538400000,2020-09-19 18:00:00,XMR/USDT,94.75000000,94.85000000,93.85000000,94.43000000,2678.13286000,252734.77968210,715
1600534800000,2020-09-19 17:00:00,XMR/USDT,94.47000000,94.94000000,94.46000000,94.75000000,2187.10247000,207142.28328390,613
1600531200000,2020-09-19 16:00:00,XMR/USDT,94.65000000,94.95000000,94.02000000,94.47000000,3639.20563000,344101.04550780,779
1600527600000,2020-09-19 15:00:00,XMR/USDT,94.32000000,94.72000000,94.10000000,94.62000000,2303.47200000,217333.34170490,452
1600524000000,2020-09-19 14:00:00,XMR/USDT,94.51000000,94.92000000,94.25000000,94.31000000,1412.03740000,133419.47343230,386
1600520400000,2020-09-19 13:00:00,XMR/USDT,94.83000000,95.39000000,94.35000000,94.47000000,3833.97861000,363319.81650000,1066
1600516800000,2020-09-19 12:00:00,XMR/USDT,94.30000000,95.08000000,93.41000000,94.84000000,4270.62871000,402813.48228600,1222
1600513200000,2020-09-19 11:00:00,XMR/USDT,92.81000000,94.30000000,92.42000000,94.24000000,2967.60170000,276931.63585810,1097
1600509600000,2020-09-19 10:00:00,XMR/USDT,91.96000000,92.80000000,91.96000000,92.78000000,2155.99878000,199262.54651970,617
1600506000000,2020-09-19 09:00:00,XMR/USDT,92.05000000,92.26000000,91.90000000,91.98000000,979.87405000,90257.46523790,307
1600502400000,2020-09-19 08:00:00,XMR/USDT,91.56000000,92.03000000,91.39000000,92.02000000,1727.70294000,158266.65378900,310
1600498800000,2020-09-19 07:00:00,XMR/USDT,92.29000000,92.33000000,91.58000000,91.58000000,750.03422000,69012.22443560,314
1600495200000,2020-09-19 06:00:00,XMR/USDT,91.94000000,92.34000000,91.78000000,92.29000000,1204.03567000,110842.18985120,267
1600491600000,2020-09-19 05:00:00,XMR/USDT,92.34000000,92.43000000,91.76000000,91.82000000,886.65759000,81627.01361770,321
1600488000000,2020-09-19 04:00:00,XMR/USDT,92.50000000,92.59000000,92.10000000,92.33000000,1408.31436000,130086.03934380,314
1600484400000,2020-09-19 03:00:00,XMR/USDT,92.65000000,92.68000000,92.18000000,92.47000000,1231.06835000,113767.12261060,313
1600480800000,2020-09-19 02:00:00,XMR/USDT,92.46000000,92.76000000,92.38000000,92.62000000,494.63443000,45788.55883420,156
1600477200000,2020-09-19 01:00:00,XMR/USDT,92.62000000,92.74000000,92.28000000,92.47000000,635.50427000,58754.02913200,257
1600473600000,2020-09-19 00:00:00,XMR/USDT,92.49000000,93.09000000,92.34000000,92.60000000,2135.93815000,197908.09489290,665
1600470000000,2020-09-18 23:00:00,XMR/USDT,92.32000000,92.50000000,91.75000000,92.47000000,1353.32579000,124560.68475770,475
1600466400000,2020-09-18 22:00:00,XMR/USDT,92.51000000,92.56000000,92.21000000,92.38000000,1271.97935000,117505.72044810,329
1600462800000,2020-09-18 21:00:00,XMR/USDT,92.29000000,92.62000000,92.18000000,92.49000000,1042.77538000,96325.11654370,357
1600459200000,2020-09-18 20:00:00,XMR/USDT,91.99000000,92.44000000,91.53000000,92.28000000,1919.54374000,176631.59007520,565
1600455600000,2020-09-18 19:00:00,XMR/USDT,92.62000000,92.81000000,91.83000000,92.04000000,2047.46426000,188764.22026760,681
1600452000000,2020-09-18 18:00:00,XMR/USDT,92.06000000,92.84000000,91.85000000,92.57000000,4400.55289000,406088.81473860,972
1600448400000,2020-09-18 17:00:00,XMR/USDT,93.11000000,93.11000000,91.24000000,92.07000000,4308.12343000,396063.63471360,1421
1600444800000,2020-09-18 16:00:00,XMR/USDT,93.85000000,93.85000000,92.89000000,93.14000000,5323.49138000,496342.25279030,1097
1600441200000,2020-09-18 15:00:00,XMR/USDT,93.95000000,94.56000000,92.92000000,93.77000000,5009.28671000,469696.09228750,1701
1600437600000,2020-09-18 14:00:00,XMR/USDT,93.66000000,94.02000000,93.50000000,93.97000000,2076.47914000,194604.69926840,610
1600434000000,2020-09-18 13:00:00,XMR/USDT,94.64000000,95.14000000,93.53000000,93.69000000,8074.07236000,764604.05203960,1778
1600430400000,2020-09-18 12:00:00,XMR/USDT,94.32000000,94.66000000,93.80000000,94.66000000,2154.89053000,202848.82454870,625
1600426800000,2020-09-18 11:00:00,XMR/USDT,93.73000000,94.50000000,93.46000000,94.33000000,4044.77189000,380843.42691280,1057
1600423200000,2020-09-18 10:00:00,XMR/USDT,93.44000000,93.88000000,93.28000000,93.73000000,3552.60429000,332735.21723380,916
1600419600000,2020-09-18 09:00:00,XMR/USDT,92.54000000,93.50000000,92.24000000,93.37000000,4099.32078000,380509.40811880,1074
1600416000000,2020-09-18 08:00:00,XMR/USDT,92.61000000,93.07000000,91.99000000,92.57000000,4676.88997000,431956.94362520,1210
1600412400000,2020-09-18 07:00:00,XMR/USDT,92.98000000,93.02000000,92.52000000,92.64000000,2578.90457000,239275.42815900,638
1600408800000,2020-09-18 06:00:00,XMR/USDT,92.79000000,93.00000000,92.58000000,92.95000000,1760.79656000,163326.88567280,346
1600405200000,2020-09-18 05:00:00,XMR/USDT,92.55000000,92.81000000,92.36000000,92.80000000,904.86371000,83720.23562210,283
1600401600000,2020-09-18 04:00:00,XMR/USDT,92.92000000,92.92000000,92.18000000,92.60000000,1615.53700000,149517.48747360,450
1600398000000,2020-09-18 03:00:00,XMR/USDT,92.81000000,93.13000000,92.66000000,92.92000000,1595.37461000,148134.45552180,577
1600394400000,2020-09-18 02:00:00,XMR/USDT,92.28000000,92.87000000,92.06000000,92.82000000,2157.38423000,199636.86053550,820
1600390800000,2020-09-18 01:00:00,XMR/USDT,92.00000000,92.33000000,91.75000000,92.25000000,1508.78137000,138874.02934290,608
1600387200000,2020-09-18 00:00:00,XMR/USDT,92.83000000,93.07000000,91.83000000,92.00000000,3060.86236000,282347.83323800,961
1600383600000,2020-09-17 23:00:00,XMR/USDT,92.54000000,93.16000000,92.54000000,92.82000000,1571.63663000,145766.75121190,446
1600380000000,2020-09-17 22:00:00,XMR/USDT,93.15000000,93.19000000,92.32000000,92.50000000,1766.17415000,163890.62698600,513
1600376400000,2020-09-17 21:00:00,XMR/USDT,93.17000000,93.28000000,92.88000000,93.17000000,1358.68080000,126468.62346230,464
1600372800000,2020-09-17 20:00:00,XMR/USDT,93.37000000,93.71000000,93.01000000,93.16000000,3727.04126000,348259.81421550,932
1600369200000,2020-09-17 19:00:00,XMR/USDT,92.74000000,93.45000000,92.60000000,93.38000000,2860.53202000,266420.06954360,776
1600365600000,2020-09-17 18:00:00,XMR/USDT,93.31000000,94.04000000,92.59000000,92.71000000,5845.95423000,544784.62135150,1524
1600362000000,2020-09-17 17:00:00,XMR/USDT,92.11000000,94.00000000,92.07000000,93.32000000,8798.56767000,821014.34715050,2706
1600358400000,2020-09-17 16:00:00,XMR/USDT,91.48000000,92.21000000,91.34000000,92.11000000,3531.43902000,323790.18848260,755
1600354800000,2020-09-17 15:00:00,XMR/USDT,91.27000000,93.29000000,90.98000000,91.49000000,15366.04610000,1417193.58365100,4831
1600351200000,2020-09-17 14:00:00,XMR/USDT,90.86000000,92.01000000,90.42000000,91.25000000,7447.69797000,678889.54704200,1932
1600347600000,2020-09-17 13:00:00,XMR/USDT,91.04000000,91.21000000,90.28000000,90.89000000,3661.90857000,331976.23810450,974
1600344000000,2020-09-17 12:00:00,XMR/USDT,91.68000000,92.17000000,90.95000000,91.02000000,5340.93198000,489222.05830230,1535
1600340400000,2020-09-17 11:00:00,XMR/USDT,91.08000000,91.74000000,90.92000000,91.68000000,4432.05874000,404872.87600400,1077
1600336800000,2020-09-17 10:00:00,XMR/USDT,90.76000000,91.52000000,89.71000000,91.19000000,6382.64621000,578465.93272570,1974
1600333200000,2020-09-17 09:00:00,XMR/USDT,90.01000000,91.03000000,89.74000000,90.82000000,3325.29500000,300823.68379470,899
1600329600000,2020-09-17 08:00:00,XMR/USDT,90.06000000,90.51000000,89.95000000,90.01000000,2646.26846000,238825.25915930,743
1600326000000,2020-09-17 07:00:00,XMR/USDT,88.68000000,90.55000000,88.63000000,89.98000000,4004.30114000,359238.92937850,1229
1600322400000,2020-09-17 06:00:00,XMR/USDT,89.21000000,89.60000000,88.59000000,88.72000000,4577.98196000,407234.38729120,1132
1600318800000,2020-09-17 05:00:00,XMR/USDT,87.96000000,89.33000000,87.84000000,89.21000000,4064.24086000,360877.78561880,1143
1600315200000,2020-09-17 04:00:00,XMR/USDT,87.56000000,88.02000000,87.38000000,88.00000000,2451.75050000,215211.03733330,551
1600311600000,2020-09-17 03:00:00,XMR/USDT,88.60000000,88.71000000,87.53000000,87.59000000,3025.67436000,266620.92296600,704
1600308000000,2020-09-17 02:00:00,XMR/USDT,88.77000000,88.92000000,88.28000000,88.66000000,1663.71958000,147461.67350610,505
1600304400000,2020-09-17 01:00:00,XMR/USDT,88.97000000,89.57000000,88.79000000,88.81000000,2350.36316000,209511.69432140,700
1600300800000,2020-09-17 00:00:00,XMR/USDT,88.21000000,89.81000000,88.02000000,88.98000000,4827.07384000,429108.17387460,1488
1600297200000,2020-09-16 23:00:00,XMR/USDT,88.90000000,88.97000000,88.06000000,88.27000000,1387.65402000,122803.06077610,365
1600293600000,2020-09-16 22:00:00,XMR/USDT,88.27000000,88.96000000,87.97000000,88.92000000,2167.88655000,191937.15208020,725
1600290000000,2020-09-16 21:00:00,XMR/USDT,87.74000000,88.27000000,87.61000000,88.27000000,1101.75812000,96867.18286910,398
1600286400000,2020-09-16 20:00:00,XMR/USDT,87.59000000,87.96000000,87.26000000,87.71000000,2305.21468000,201863.69930340,763
1600282800000,2020-09-16 19:00:00,XMR/USDT,88.85000000,88.95000000,87.11000000,87.58000000,8187.35115000,719314.18804090,3304
1600279200000,2020-09-16 18:00:00,XMR/USDT,89.83000000,90.03000000,88.80000000,88.84000000,4022.70655000,359386.17796300,1417
1600275600000,2020-09-16 17:00:00,XMR/USDT,90.06000000,90.14000000,89.47000000,89.84000000,2386.24333000,214196.89131450,638
1600272000000,2020-09-16 16:00:00,XMR/USDT,90.32000000,90.61000000,90.03000000,90.08000000,4051.30120000,365864.49751010,1180
1600268400000,2020-09-16 15:00:00,XMR/USDT,89.87000000,90.86000000,89.81000000,90.30000000,4127.31588000,373065.09240870,1152
1600264800000,2020-09-16 14:00:00,XMR/USDT,90.32000000,90.51000000,89.47000000,89.83000000,3107.85735000,279571.77377420,778
1600261200000,2020-09-16 13:00:00,XMR/USDT,90.61000000,90.85000000,90.18000000,90.30000000,2069.45109000,187351.54699840,602
1600257600000,2020-09-16 12:00:00,XMR/USDT,90.70000000,91.07000000,90.14000000,90.54000000,2784.68350000,252368.71501760,833
1600254000000,2020-09-16 11:00:00,XMR/USDT,89.81000000,90.70000000,89.77000000,90.61000000,3928.22495000,354437.24391420,1119
1600250400000,2020-09-16 10:00:00,XMR/USDT,90.84000000,91.11000000,89.71000000,89.84000000,3899.09326000,351958.58905140,1374
1600246800000,2020-09-16 09:00:00,XMR/USDT,90.68000000,91.10000000,90.20000000,90.84000000,3892.66740000,352829.96653470,977
1600243200000,2020-09-16 08:00:00,XMR/USDT,91.32000000,91.40000000,90.59000000,90.68000000,3604.58624000,327839.97193040,911
1600239600000,2020-09-16 07:00:00,XMR/USDT,91.25000000,91.53000000,90.77000000,91.28000000,2808.14242000,255724.93563830,729
1600236000000,2020-09-16 06:00:00,XMR/USDT,92.54000000,92.63000000,90.71000000,91.28000000,5594.68641000,511013.91716760,1425
1600232400000,2020-09-16 05:00:00,XMR/USDT,91.69000000,92.76000000,91.61000000,92.50000000,4950.68521000,456760.70889020,1533
1600228800000,2020-09-16 04:00:00,XMR/USDT,90.77000000,91.94000000,90.72000000,91.69000000,3171.71578000,290127.60327250,734
1600225200000,2020-09-16 03:00:00,XMR/USDT,90.85000000,91.00000000,90.27000000,90.83000000,1913.30587000,173472.08021440,620
1600221600000,2020-09-16 02:00:00,XMR/USDT,91.15000000,91.26000000,90.24000000,90.85000000,1895.90379000,171813.47222040,685
1600218000000,2020-09-16 01:00:00,XMR/USDT,89.96000000,91.16000000,89.78000000,91.12000000,2535.84715000,229523.47777860,927
1600214400000,2020-09-16 00:00:00,XMR/USDT,91.18000000,91.18000000,89.25000000,90.00000000,4337.86730000,390545.07656910,1273
1600210800000,2020-09-15 23:00:00,XMR/USDT,90.38000000,91.48000000,89.94000000,91.16000000,3748.65578000,339924.06843510,1235
1600207200000,2020-09-15 22:00:00,XMR/USDT,91.39000000,91.49000000,90.12000000,90.36000000,2553.50783000,232082.30897430,763
1600203600000,2020-09-15 21:00:00,XMR/USDT,91.27000000,91.49000000,90.40000000,91.35000000,2372.10130000,215987.70902370,813
1600200000000,2020-09-15 20:00:00,XMR/USDT,90.22000000,91.70000000,89.86000000,91.27000000,5483.81886000,497966.41594820,1282
1600196400000,2020-09-15 19:00:00,XMR/USDT,90.22000000,90.59000000,89.46000000,90.26000000,5054.12492000,455615.68957830,1137
1600192800000,2020-09-15 18:00:00,XMR/USDT,91.17000000,91.30000000,89.78000000,90.29000000,2922.89261000,264591.93386000,835
1600189200000,2020-09-15 17:00:00,XMR/USDT,90.03000000,91.38000000,89.75000000,91.13000000,5235.81354000,474170.83881710,1580
1600185600000,2020-09-15 16:00:00,XMR/USDT,89.05000000,90.18000000,88.66000000,90.02000000,9232.58273000,826030.38656200,1842
1600182000000,2020-09-15 15:00:00,XMR/USDT,88.67000000,89.46000000,88.55000000,89.07000000,3398.82567000,302740.58038990,1104
1600178400000,2020-09-15 14:00:00,XMR/USDT,89.50000000,89.83000000,88.52000000,88.68000000,3920.17567000,350055.27146540,1561
1600174800000,2020-09-15 13:00:00,XMR/USDT,90.44000000,90.53000000,89.49000000,89.51000000,4625.51062000,416554.93799150,1395
1600171200000,2020-09-15 12:00:00,XMR/USDT,91.06000000,91.36000000,90.26000000,90.40000000,6899.43157000,626594.35021540,2041
1600167600000,2020-09-15 11:00:00,XMR/USDT,91.18000000,91.81000000,90.82000000,91.12000000,5834.42355000,532699.77833550,1751
1600164000000,2020-09-15 10:00:00,XMR/USDT,89.88000000,91.37000000,89.52000000,91.21000000,4831.28575000,435712.61959950,1450
1600160400000,2020-09-15 09:00:00,XMR/USDT,88.49000000,89.86000000,88.07000000,89.86000000,7456.33364000,662513.44175680,1895
1600156800000,2020-09-15 08:00:00,XMR/USDT,89.91000000,90.19000000,88.01000000,88.49000000,5939.88385000,527642.55668080,2018
1600153200000,2020-09-15 07:00:00,XMR/USDT,90.77000000,90.86000000,89.83000000,89.90000000,4289.07345000,387895.37025900,921
1600149600000,2020-09-15 06:00:00,XMR/USDT,90.39000000,90.83000000,89.71000000,90.83000000,2777.14493000,250499.09276640,885
1600146000000,2020-09-15 05:00:00,XMR/USDT,90.54000000,90.91000000,90.22000000,90.38000000,1178.73177000,106734.19190710,482
1600142400000,2020-09-15 04:00:00,XMR/USDT,91.11000000,91.48000000,90.11000000,90.55000000,2707.36526000,245428.90173280,921
1600138800000,2020-09-15 03:00:00,XMR/USDT,92.34000000,92.53000000,90.85000000,91.08000000,4287.55875000,393388.53098280,977
1600135200000,2020-09-15 02:00:00,XMR/USDT,92.35000000,93.17000000,92.11000000,92.27000000,2656.65609000,246021.68531650,1233
1600131600000,2020-09-15 01:00:00,XMR/USDT,92.53000000,92.74000000,91.65000000,92.31000000,3421.62446000,315529.31297090,1141
1600128000000,2020-09-15 00:00:00,XMR/USDT,91.68000000,92.72000000,91.23000000,92.54000000,4865.38427000,447430.57961970,1560
1600124400000,2020-09-14 23:00:00,XMR/USDT,90.59000000,95.20000000,90.17000000,91.68000000,15844.74612000,1465397.28540370,4473
1600120800000,2020-09-14 22:00:00,XMR/USDT,90.87000000,91.21000000,90.22000000,90.59000000,5428.30230000,493238.22996850,1861
1600117200000,2020-09-14 21:00:00,XMR/USDT,90.07000000,91.14000000,89.57000000,90.87000000,5971.38117000,539093.00472680,1757
1600113600000,2020-09-14 20:00:00,XMR/USDT,89.71000000,90.30000000,89.60000000,90.03000000,2184.24949000,196861.64914620,747
1600110000000,2020-09-14 19:00:00,XMR/USDT,89.07000000,89.94000000,88.91000000,89.67000000,1989.73916000,177972.90247820,476
1600106400000,2020-09-14 18:00:00,XMR/USDT,89.65000000,89.90000000,88.84000000,89.06000000,2962.08892000,264979.27388050,861
1600102800000,2020-09-14 17:00:00,XMR/USDT,90.09000000,90.19000000,88.76000000,89.61000000,3225.71119000,287752.98693230,1140
1600099200000,2020-09-14 16:00:00,XMR/USDT,89.98000000,90.19000000,89.05000000,90.10000000,6022.32190000,541042.40751390,1340
1600095600000,2020-09-14 15:00:00,XMR/USDT,89.44000000,90.10000000,89.31000000,89.98000000,5777.42246000,518630.62632950,1552
1600092000000,2020-09-14 14:00:00,XMR/USDT,88.37000000,89.52000000,88.13000000,89.42000000,6404.23963000,569479.90717670,1793
1600088400000,2020-09-14 13:00:00,XMR/USDT,86.63000000,88.37000000,86.63000000,88.30000000,5432.03774000,476115.66180940,1759
1600084800000,2020-09-14 12:00:00,XMR/USDT,86.62000000,86.95000000,86.13000000,86.57000000,2719.65424000,235207.98384310,703
1600081200000,2020-09-14 11:00:00,XMR/USDT,85.48000000,86.97000000,85.44000000,86.64000000,3912.84678000,338216.57648330,1054
1600077600000,2020-09-14 10:00:00,XMR/USDT,85.20000000,85.80000000,85.02000000,85.41000000,1360.50682000,116108.31840560,505
1600074000000,2020-09-14 09:00:00,XMR/USDT,84.94000000,85.19000000,84.66000000,85.16000000,1562.54350000,132747.73714940,536
1600070400000,2020-09-14 08:00:00,XMR/USDT,86.18000000,86.31000000,84.95000000,84.99000000,3313.74244000,283994.43437040,1083
1600066800000,2020-09-14 07:00:00,XMR/USDT,85.74000000,86.25000000,85.65000000,86.22000000,2105.74239000,181094.80743820,390
1600063200000,2020-09-14 06:00:00,XMR/USDT,84.85000000,85.87000000,84.83000000,85.73000000,2085.91038000,178363.69529460,772
1600059600000,2020-09-14 05:00:00,XMR/USDT,85.19000000,85.36000000,84.64000000,84.83000000,2061.20973000,175263.28738090,495
1600056000000,2020-09-14 04:00:00,XMR/USDT,84.98000000,85.33000000,84.57000000,85.19000000,3396.47707000,288555.81142940,969
1600052400000,2020-09-14 03:00:00,XMR/USDT,85.37000000,85.48000000,84.86000000,84.95000000,2296.55831000,195348.94081610,551
1600048800000,2020-09-14 02:00:00,XMR/USDT,85.14000000,85.79000000,85.14000000,85.33000000,2311.96570000,197734.48820510,669
1600045200000,2020-09-14 01:00:00,XMR/USDT,84.84000000,85.14000000,84.51000000,85.02000000,2067.60757000,175391.14193390,599
1600041600000,2020-09-14 00:00:00,XMR/USDT,86.17000000,86.17000000,84.31000000,84.90000000,3895.20066000,331490.68109280,1260
1600038000000,2020-09-13 23:00:00,XMR/USDT,85.81000000,86.18000000,85.66000000,86.18000000,1257.83023000,108033.97059530,439
1600034400000,2020-09-13 22:00:00,XMR/USDT,86.35000000,86.41000000,85.35000000,85.85000000,3728.78724000,320392.77438770,1598
1600030800000,2020-09-13 21:00:00,XMR/USDT,86.70000000,87.09000000,86.30000000,86.31000000,2920.77373000,252967.15257370,867
1600027200000,2020-09-13 20:00:00,XMR/USDT,86.84000000,87.03000000,86.02000000,86.70000000,3468.82967000,300199.32033420,991
1600023600000,2020-09-13 19:00:00,XMR/USDT,86.91000000,87.54000000,86.59000000,86.87000000,4247.56123000,369633.66325170,1018
1600020000000,2020-09-13 18:00:00,XMR/USDT,87.09000000,87.71000000,86.88000000,86.93000000,2136.63560000,186479.68344070,658
1600016400000,2020-09-13 17:00:00,XMR/USDT,86.70000000,90.00000000,86.33000000,87.18000000,7778.71941000,679184.39989130,2152
1600012800000,2020-09-13 16:00:00,XMR/USDT,85.62000000,87.28000000,85.04000000,86.70000000,6963.62193000,598607.78177540,3033
1600009200000,2020-09-13 15:00:00,XMR/USDT,86.13000000,86.45000000,85.43000000,85.60000000,2816.23488000,242097.15823590,782
1600005600000,2020-09-13 14:00:00,XMR/USDT,86.65000000,86.65000000,85.88000000,86.13000000,1418.43375000,122303.19473190,547
1600002000000,2020-09-13 13:00:00,XMR/USDT,85.85000000,86.76000000,85.46000000,86.72000000,3849.05517000,331842.34436200,1113
1599998400000,2020-09-13 12:00:00,XMR/USDT,86.66000000,87.05000000,85.82000000,85.98000000,2604.82568000,225396.33298490,1189
1599994800000,2020-09-13 11:00:00,XMR/USDT,87.18000000,87.52000000,86.13000000,86.70000000,5831.27636000,506842.95296300,1981
1599991200000,2020-09-13 10:00:00,XMR/USDT,87.88000000,87.88000000,87.09000000,87.20000000,5261.11329000,459974.68461330,1480
1599987600000,2020-09-13 09:00:00,XMR/USDT,89.08000000,89.12000000,87.70000000,87.88000000,4004.68018000,355007.46410850,1132
1599984000000,2020-09-13 08:00:00,XMR/USDT,89.68000000,89.75000000,88.64000000,89.07000000,4897.05823000,436290.28483830,1233
1599980400000,2020-09-13 07:00:00,XMR/USDT,87.73000000,90.10000000,86.97000000,89.64000000,27791.37450000,2470034.97506350,4550
1599976800000,2020-09-13 06:00:00,XMR/USDT,87.63000000,87.77000000,87.31000000,87.75000000,2003.95586000,175457.98501450,479
1599973200000,2020-09-13 05:00:00,XMR/USDT,87.18000000,87.92000000,87.07000000,87.65000000,3424.77549000,300195.03258420,669
1599969600000,2020-09-13 04:00:00,XMR/USDT,87.40000000,87.62000000,87.06000000,87.19000000,2165.82153000,189117.48696570,506
1599966000000,2020-09-13 03:00:00,XMR/USDT,86.32000000,87.43000000,86.25000000,87.37000000,2067.09850000,179517.07076770,740
1599962400000,2020-09-13 02:00:00,XMR/USDT,86.25000000,86.50000000,86.01000000,86.34000000,1452.31104000,125268.28410800,325
